ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
775,5854.6809049605245,84.38778778392492,0,2.6847315102464266,85.54100184766659,0,3.2720826192600603,9.03046479195627,0.07534913073380436,88.85910374031856,9,4586.710596741563,0.34342898034933694,9.639097282375216,119.61179446983294,0
212,11279.10912377495,89.28700499764284,5,2.0096447475239136,95.93036334699298,20,3.1258090568404913,6.727335392203428,0.09839174948547724,84.01951377096485,1,2686.6261072863526,0.26802623954677945,7.975185168388612,214.00040803442212,1
286,11876.47136197157,88.66501864618056,1,0.8705884565154116,85.19534814684798,7,4.520978180338841,9.151813394447696,0.011355064280773808,91.85169151910759,1,3363.8138788815377,0.47628948395529147,5.8149376055815285,438.56163376785366,0
906,15875.091144486782,95.99383724005583,2,2.9763298543240833,89.63270631728462,6,4.536325402972386,2.9301452101301217,0.09923246540134494,90.38566529169063,7,1426.728776473238,0.48340242784765464,6.878385056654975,361.000360575095,1
843,13614.313626353165,94.78949307768227,5,1.7207086391742954,93.45783585038451,8,0.6777506031324465,5.637553319404513,0.010355591637084417,88.21816653485716,3,1715.316688771035,0.3010325235255157,3.5267536155681922,278.3283727889308,1
326,15008.185057912715,88.52636587981402,4,3.2672038006271635,62.18958543639748,17,0.7253775198993362,5.429408926496606,0.04154517736790876,98.10834133498695,6,1143.550915290577,0.3156247561462725,2.7614434847399636,275.43938944095714,1
409,16655.73928477634,86.6740841515126,4,4.897344826095883,91.0419583547752,11,3.8097434947007383,4.691580695943928,0.02389475701544537,94.98915996304692,2,2697.4832470466663,0.3898508367295085,3.459875925736707,286.4214297412507,1
197,17933.044604872834,86.32937568122998,2,1.0009144466489757,84.54825927398306,7,4.784399727719853,2.0016111850744833,0.09538459634051913,83.03185742510593,8,4955.680017980096,0.2829059700936694,3.6382248935445407,224.41324312040152,0
154,9708.132450837056,95.47990174588018,1,1.4545642942487296,62.78031186060773,7,3.33256839256554,9.128232148890017,0.06357899347991415,91.4154929989484,9,4495.492610605865,0.17603938717619072,7.657646055748398,451.08580705020574,1
722,13070.340580458545,81.0414481244254,5,2.628925421447186,80.3431168747486,5,2.0565849930358504,8.22165288122236,0.05971275338234418,81.77487801409534,8,3531.635659762028,0.39878766744917227,2.260549366473093,327.1476524799189,0
763,17601.621176588,80.25643299021212,5,4.858762169056683,63.29832311935816,2,3.417365698868728,7.22286012479831,0.09974385048873267,84.89307940885612,6,4444.385967829864,0.39511435574119935,7.998284815459109,293.5799854103411,1
857,19841.766964475846,95.91088783853296,3,3.97314399321498,89.4378880689289,1,1.144057881782694,3.0317347508130723,0.06124261038907539,98.1972069344128,6,3376.677425409692,0.1979924413567118,5.710557820250911,286.0306412628415,1
505,18342.789665656448,89.54292751978099,0,4.542031369232736,81.86006855591532,13,4.989831499038918,5.025641069532033,0.06461598809360339,89.24159851416485,0,2475.075521336551,0.433166607912403,4.461157939391216,474.33058675917704,1
168,10572.008939365653,82.61762277107152,4,2.001716818141068,98.14294149649189,7,2.1554260892950907,9.39461597894265,0.004477429929675903,97.84212203235404,9,1694.1856044044612,0.34545967856806437,3.7035649863431983,389.46477128787274,0
411,7927.497758279756,84.71131869189003,5,4.964173132003675,67.32541486287079,5,4.658430012543477,6.935436840556373,0.08590506020335374,83.31997931183128,7,3612.1949670408967,0.1945206441261462,5.618805440920797,157.92582188663425,1
388,12340.88806109883,98.65007906194765,5,0.9627476722887083,84.24133810081514,3,2.1539902643188746,6.8272842922082,0.0970089431742124,84.10683495023278,1,1772.2051055629815,0.3608156576674817,3.8576661636704452,274.788067977306,0
861,16124.621777540633,97.19005951249795,5,0.7383780772074537,68.46328538281965,4,4.640698905609618,9.305012598056276,0.09603111505236867,87.05649446134186,7,2669.713668800241,0.1934438105162243,4.865067931860883,215.34888416580932,1
647,12388.536061299463,94.19570100447945,1,4.350211821743127,84.56259938909594,20,1.678427207399578,6.478669799197101,0.022110560953806882,87.32651284518934,1,4303.207368621052,0.20609318163200713,7.6511376071411465,494.74746309206506,1
850,12247.712949705026,89.64450460674654,0,4.672691915931438,88.90598809443426,12,3.8027149232790336,6.780985988455834,0.022591534397015913,94.90554540461248,0,1516.9172102469138,0.4392037227212625,6.633986557178355,266.1582825252723,1
247,17573.456316227006,90.40647252382772,5,0.9076341089574579,88.89217317318155,8,4.7550100620450815,4.7657255558097384,0.03660471252131782,91.98821123936744,7,1516.0856762271803,0.47179662769592756,7.731841388258649,127.14804121191294,0
566,10421.056686007796,99.50489070567917,2,1.0104234203562867,92.60295962730439,12,3.2299033909788415,4.971527433858973,0.031021007091756692,91.06498851893261,3,1897.6096623663893,0.20275306334328447,7.416763206788099,264.4848005851218,1
838,17896.920122174684,99.31540887768574,4,0.6492837099009822,94.14200911833267,8,3.3878261288743805,7.484854899313221,0.030561464739749557,92.04751013656188,9,3207.669228489196,0.4712204148340743,8.335652439906296,228.5401122423741,1
343,11102.072014275855,84.30538091571668,3,0.9702840318922584,63.09086905068708,23,0.5144312266102558,4.563481733050496,0.06052167171350913,94.64382745046818,5,2006.893913039652,0.1955195386009414,2.815209637360416,339.8330588312991,1
590,9923.496585175091,96.22209132610637,2,1.442389175601264,73.73068628289616,23,2.3710997358195045,6.472863364702801,0.08056080068369498,97.85633277218177,9,3012.791749020003,0.14690694621703426,9.956106995259711,190.43127009161194,1
948,11809.848667995484,83.94485332334034,4,4.8653447850950045,87.48490081439223,15,4.433777030433937,4.233573529252637,0.09367681606746002,88.2947991295444,9,2207.9304442387484,0.12328955122850448,5.281934048844093,114.38945987975266,1
606,16436.704380123025,84.27074955767903,1,3.505371000078562,79.94345149564849,11,1.2045491811535909,3.3290019036355627,0.006786047857733235,96.05851885846931,0,3024.968819633622,0.19684529633305334,7.464096442727835,138.35215006355654,1
464,6890.030417959914,93.52186068329154,0,4.00348861483344,67.62703787019166,1,3.9418150674915653,5.635219671509612,0.02779784763841151,89.90193766172057,8,2110.5257960069207,0.25409861627089414,7.099751467011894,213.25903581374615,1
581,7946.28823808026,88.10002197175096,0,3.9926273166118493,82.10838280666792,18,3.3785494290197056,3.7395680993128577,0.025501377344295497,94.44156485099077,6,4920.049502434261,0.4710193520437219,6.095350761553256,239.32905261324305,1
300,19271.67238494638,98.6308881421304,4,2.9078318740064657,76.29742611064574,15,1.1149298237026872,9.187954440652327,0.035743966357383715,97.49647576119536,4,2970.871604567871,0.1968631998824115,9.962345967452809,433.78021601789317,1
253,7632.37441072036,81.78019469792018,2,4.088700399708578,75.6015311061722,23,1.413956026339822,4.428903726616263,0.042433426311457106,80.64429644729668,5,3974.5737364329602,0.24618613798035735,2.9558426467319787,208.02787360575394,1
549,13515.90976896582,90.23051281618986,3,3.181133895754863,92.39014869742655,12,2.137804500603486,6.779216764314569,0.038917147170302174,90.9325951067356,2,3802.18623559282,0.3936623498974289,4.795559805511253,112.59722139041845,1
600,13689.716999929067,98.37043060886242,1,1.9154574392151091,76.30393335328725,4,0.6256460776036282,4.107534724361631,0.09521472093812,99.78761252920951,8,2962.237499257445,0.2208296351949126,2.1495750330288876,412.2933932811417,0
172,12344.366930753673,98.0822732095901,4,3.0249954894578033,61.058180219216965,22,4.5668564857910345,4.064154101798132,0.04371290560843858,89.92448829044929,1,1955.4482466717009,0.3737472606718323,2.636519247842945,447.56702803558505,1
812,14671.17872865228,83.13058426831482,1,2.9007886376053107,62.32253355564365,23,3.6967880253602776,4.805088651827263,0.05515925710848579,97.28607365203385,9,3042.873111651459,0.272831127699401,7.416676572190899,296.9224949602111,1
395,8447.400886964277,87.33275400192913,0,4.205538741916943,94.24976166766481,5,1.8248205000178985,9.326996538567592,0.07486332804859067,83.71799704833658,0,3723.886494881738,0.17857798106366893,1.0435841088695204,213.9708923025883,1
116,13289.934016651223,92.38242800093393,5,4.917772478217466,98.42403240050085,20,1.498327476524809,5.131981906282133,0.07250847969865215,92.08574180492663,0,2839.677082252847,0.39362356038765445,9.008385862326854,408.8559520473664,1
740,10582.598828703456,83.18789769542805,5,2.3496915443941875,87.5363734582283,23,3.447894351561887,8.570131755393156,0.058296456669456875,97.4061192646889,9,1327.7004294509666,0.11081553334267365,6.698660349417865,103.5593626727962,1
316,14925.008894437835,99.36044344091478,3,3.9352580529861183,74.5747317640032,16,2.121104609763705,3.5783845963074636,0.08608320234991901,88.63066263237542,1,1071.9329182323359,0.2169339300291916,4.96814548344697,469.61129164315787,1
160,7118.353150597242,98.2949865745532,1,0.948933518171601,97.5440126317891,16,1.1466828595253635,2.3853563450914486,0.06241813089408278,89.73444117810088,5,2311.507233871354,0.24247261566735148,3.98224996522233,446.2126579509245,1
715,13563.161252592143,83.33900358068938,4,3.9957411625172985,86.51212345502944,16,2.150753764868787,8.253423370411532,0.08747588473885995,81.64035808898035,5,1600.8957043732476,0.2832873019950544,2.1364664373992457,317.9332839819343,1
141,7779.055330749856,82.4231092252197,3,2.1713761039695445,93.77334196797351,2,4.356484916112861,6.334999179656811,0.030276575058250377,80.8434418390121,8,4624.760983703983,0.3719476927904558,9.294063278084877,211.03247516391542,0
124,9179.645946725546,81.70816965616531,2,0.67725573300359,90.63409216148037,12,0.3430331826998173,6.0298065042153715,0.013202367691333561,89.37416599165967,9,1703.3306803396995,0.2837619976744148,7.410900925317344,113.13795309959906,1
138,8280.647004853749,98.18887328073262,5,2.1346078035297973,75.1655726309037,11,1.84179123640956,4.177646793995309,0.08195204565492692,96.86950663282268,3,2577.1308560462644,0.33772964491448654,4.0275369903343705,499.92950007874487,1
902,7742.566698032257,83.87247619590921,4,3.2478923791474017,79.14808803403142,5,4.811697115085827,2.5785361188748146,0.03825179079749094,98.6264854422943,7,3848.3100482859254,0.33831163136712694,1.6384256149655843,404.8294892154736,1
230,17385.664273410002,88.3256985708871,1,1.0366257545665996,67.44528617472398,21,0.07415921227290456,5.862880290662768,0.06510845716412403,93.17306006922551,3,4261.686640064244,0.2493086599584031,3.931145483869159,235.48395032326334,1
597,9285.613514913355,88.97702731304005,3,4.658155215936146,71.68056401762937,20,4.4532015876560935,8.937810870394973,0.07373111964695933,96.52797198669235,2,2910.8526127125233,0.47358850630187943,2.661708653281751,107.70878865551383,1
328,18906.85672796674,91.98022088427135,4,0.8495258597277736,91.12502645146087,12,1.8741684928857971,2.960176109627887,0.032671047542724894,94.6970832531681,3,1724.5400384335685,0.4823415323505771,8.076459819080881,355.71669138430843,1
207,19548.897880177865,81.4347068749485,3,4.685030239249248,95.75913567532433,13,0.9475910228772855,9.433367034777378,0.050516338857003906,94.02971653800819,0,2083.580894303412,0.3327403536377863,7.476388162807237,494.7616023006782,1
271,13568.90704905646,84.53517234801032,3,3.682118830710589,88.97841693005647,6,0.0748987373585086,4.1978326419329175,0.08949265151395042,95.38066197573518,8,2675.8737905645885,0.12867635211817277,5.483445645906325,382.8290834530669,1
534,7145.016839985896,98.62980773837852,3,1.9837047893639164,78.60694786626553,4,0.3526140069939804,6.257490342629298,0.08797932352384719,90.10605904821858,4,2458.378357302332,0.2964510257023743,8.972569927819077,133.4857634279221,0
577,10618.223650693719,98.1682021453714,1,2.2583765646909195,63.4603707575899,13,0.8592168211209611,2.5320671637326546,0.07493570775127645,89.1587620699371,6,2394.691028678626,0.17376773071760288,2.626126193251756,260.91134886942245,1
201,16965.98395022321,95.62581294811385,4,3.8336421412973487,62.27791794793793,17,0.12704619189789101,5.400372750421166,0.07627395319435025,83.1828704448372,2,1527.415207026657,0.2932858087491615,5.067690268901451,143.67338509102325,1
965,10510.860930456056,80.38802491236432,0,3.206619953965433,74.97302258451415,3,1.679249340450023,3.007183091257308,0.08976844490813321,96.8763063341618,4,4653.241008683799,0.17539326179941672,7.395582735677084,464.86421984037906,1
623,6305.258274541831,86.54013536992204,0,3.5223931465472536,78.55286875070652,0,0.22446557187210336,2.38379028861766,0.07363323872899162,80.8922776020781,9,1119.0264256708601,0.38154209825955376,1.6102211474681125,232.1657883810323,1
374,13351.773663922819,92.55917470685816,1,2.25124077431066,84.36482488853187,6,3.4610803092223867,9.732461547421199,0.033958535930349545,85.34888242474658,3,2760.008511503005,0.13217164802653703,4.354096248052398,393.35061173626843,0
712,17676.81277244052,85.50380423546952,1,2.6951606681341955,60.25958085547989,19,4.094535567687299,7.840756283713061,0.012078267964001866,90.39832294291458,6,4921.285970012346,0.48132163055836963,6.144983219639622,133.87614320364264,1
143,16938.895807152534,98.19173390107555,5,4.95440367817052,99.58891561865225,12,4.437319617855458,7.752461768109286,0.04218840999747373,99.43196225044099,4,3638.8957552964084,0.1781503557733411,4.301231848633213,151.36587831817582,1
916,7626.847101955298,92.67778923664883,3,1.4626529172487297,74.55755533616171,3,2.745640904846676,2.7243975158700167,0.008734341585367634,95.71945884591794,1,2421.6426549323332,0.36426253441969825,5.321790903454757,371.79506482027386,1
116,15091.469216187,81.43813434632891,4,2.3803528393495914,93.92378655204486,12,4.732547705899327,9.434804195901936,0.011577077699078842,87.37342449297256,2,1584.3903378126797,0.46678494029179574,6.4730651443036455,437.3919793448677,1
429,8307.563951534707,98.18011177671406,4,1.813204344082853,81.39866822661617,3,0.0282272527988342,5.755748120079085,0.09501720928365696,94.2789678102487,7,4855.490422583043,0.199154525593625,4.315515527616265,180.57998253251156,0
668,8273.113018282584,99.15533316352445,2,3.943001796979324,65.21757818133386,2,0.6700916108206134,8.818272544459449,0.06758869606024898,98.62738776030312,2,1055.945447492599,0.473718759614852,1.954129203302214,267.3348983988254,1
922,18111.076599577777,81.5542483678345,2,3.9380568154957434,91.90262210138087,7,1.4658299036545759,2.100808808910166,0.08516087004702992,90.77766903074152,6,3725.550282452574,0.25546986626410906,2.2550004760791915,347.76681388125064,1
596,8745.034291103453,90.6472046972263,0,1.8160045744882813,88.39308299679504,19,3.945122209771184,4.3856518507000555,0.06428991932734907,89.23880391001899,4,4520.549885781309,0.484212326901036,5.743035725987774,418.51053570410903,1
914,8948.710197770168,86.0672856442834,2,0.866256424848423,81.09744339716912,7,4.426945700669285,9.968376977011726,0.041854002840007114,91.05986544548655,6,1100.6419595449688,0.4885455432538103,2.5726602306870756,351.27864415171246,1
111,5009.800861419493,87.85678152962805,2,0.5514470450249183,80.5821236533512,16,3.090672256530389,5.422704341563193,0.0025158782461582765,86.23060082307966,9,3900.6994563620046,0.17523196202769592,9.00850304929507,138.1703682570307,1
417,18060.035511882765,83.59302435910683,0,2.423527399591185,63.49918423003712,14,1.916181722045693,9.107948310914837,0.09558370369750374,98.14697621368381,8,4995.35104501894,0.4324349347724218,8.507671166114434,317.1277313336336,1
691,16888.92219813702,91.56144204024825,5,2.346519174510969,86.23395794295496,3,3.3292280179303195,4.6239867869683176,0.007093247205258124,95.94563624922954,6,3558.5698742933973,0.17736840513342012,4.141288621054138,453.842672590628,0
315,14409.93402636017,99.15958706497781,0,4.947754453879384,96.44980623017199,5,0.9044968601218306,6.202633058145651,0.06101630660198326,94.10968224706554,5,2658.715791373595,0.19057624813243265,8.478884547954369,447.20948840959363,1
438,16253.986459082635,90.06145200543219,2,2.6141093406395584,63.729796768854335,23,2.2893702608621602,8.833752527407684,0.01022032117305154,91.78184161125286,0,4497.602877425128,0.13365060160935932,5.798690473069855,334.0062431003845,1
875,7280.728511367377,81.65829162788962,4,1.6538826630893928,70.5404580259562,21,2.53772049161645,6.846564481631483,0.028414767858956837,99.38949556904376,3,3216.716985690513,0.1626147785992712,2.43145835742647,498.27848270833556,1
760,11874.853918813631,92.40002666954817,2,4.510532484641603,96.09231893768396,5,0.524356105056073,7.801538741157693,0.018581745729879473,85.95411458948841,7,3997.76338715976,0.3528875872988432,6.527906690871913,142.04948895374216,1
180,10268.290810231712,86.80445988902514,3,2.709805773441103,71.37375639279173,9,0.16936330110803144,3.830665633756513,0.05537169151588768,85.66270329813699,0,3351.1159672740196,0.2797010920207146,7.115060054947659,291.4381429566611,1
826,6406.647893855247,97.11850379182596,3,3.1962903584476003,86.15774688719705,3,3.7505274867507303,3.2471234996411154,0.08870753451221002,84.84276665726364,5,1153.164369951797,0.41637769486753407,1.7550242062314274,410.04945574109615,1
584,12291.957278223861,88.69356296632941,3,0.930509196926957,81.39272659772577,8,2.6735317963985428,3.842451547277248,0.06356223077977162,94.83551977289865,1,1852.5799528213902,0.23279872593064888,3.8300778137983436,156.4152472456637,0
473,18811.09475513953,83.85679217884491,5,2.2231238329839833,83.85310420015449,15,1.6611935093896775,5.944389170296454,0.06641880195062606,95.94571279748601,8,1315.0542959469985,0.4874498269204236,1.0484558885072706,489.09990459314184,1
809,5600.886785760417,83.8221124538229,1,4.7490065351320405,76.63155606309013,6,2.1861431583057507,8.407718118142547,0.09089314962133027,91.94228352333384,7,1426.751049532892,0.11994901632774986,3.847859230205137,241.61861807345798,1
299,9371.91370240691,95.37528361442321,3,3.1527742287894145,71.99965882214845,13,4.788517066216481,4.83195080381013,0.07494252279711054,93.03967420676234,8,1061.621974352288,0.12517438176097662,4.019007996273238,240.05590159143634,1
636,8113.114043085552,85.3117519661472,4,2.0502583481410777,61.94133802918676,5,1.924568859569753,6.518526255935769,0.08659558363840328,86.97921529212786,8,2684.659916056612,0.38054995952725446,6.671877641011764,185.27772045648248,1
565,8572.199804985445,95.34466788318446,5,3.315502312842169,89.77123757176656,0,0.5173961332688654,8.438499687825903,0.04163920918598654,80.79515084945764,1,1714.6065270166605,0.45501555398914395,2.791389516842485,215.20698562663773,1
188,18626.51827819063,84.11774621533199,1,4.596849903101522,89.84373848776907,17,2.3180108978167184,3.9102117287411353,0.08653563377721202,85.07271687282505,1,4422.786081975886,0.41820007665365977,1.270818880550134,331.0355600292389,1
367,12021.03581351435,86.43372737402619,1,1.7329577021266553,86.82902960314892,11,3.2402418673903433,9.063805879358476,0.06458613885658446,91.68606454260852,8,4000.1501501626417,0.2959268351467655,3.8407108014395326,271.7417156203818,1
754,11994.491194097282,89.30973944879399,3,2.7730252331180347,85.74535152478482,21,0.060565580499457594,9.624658497779066,0.013560778274133812,96.25865364768777,1,3292.707979261984,0.20785654452200802,8.430575916330316,177.3512713306921,1
670,16408.634636829236,98.86391699386901,2,4.814107942602899,69.74868528670105,14,1.6617028000759027,2.311761086394573,0.003871250836706608,95.54389956865995,3,2956.085381401582,0.10538061172188598,4.592306850020435,423.65597612658775,1
588,7317.3830600738875,98.6346284950765,0,1.275782644843037,60.893797350651646,0,1.9675721006522489,2.4728888806782976,0.02440344136857844,83.58974728386363,1,2023.4745623039032,0.30378058156791027,4.735843928506178,124.89572284962387,1
976,12308.980311500762,84.13743750844576,2,3.738487665185202,92.34861587541758,14,2.3185742288197284,2.727677749969735,0.037834964882669124,81.02892420152456,0,2899.805863499942,0.2902544789237106,5.22124806561942,433.8610978001087,1
637,11449.778211815896,87.16438082486145,2,3.265164536913421,79.64554142783308,14,1.5084209683722767,8.214147268077157,0.08375678660808568,97.01120079992083,9,3564.9171034576434,0.23769835978809595,7.766099477289878,209.97548985916498,1
146,13953.660358199842,82.98798776907545,1,3.5585380901328567,72.27352522810473,15,3.3346112923293663,3.5146955614318216,0.07412445570252967,81.51178465405303,6,4128.915440771102,0.331229115188994,5.320224031407147,298.36133323838874,1
387,19993.365548756577,90.19970158626994,1,2.0804883380040637,64.0772762712228,20,4.723546118629061,7.805567891727256,0.09553757278069176,87.86622525578133,4,1326.7282650383736,0.39152587895250934,1.8215447728310417,252.42581543535672,1
877,16541.733411230707,89.21165101389333,5,1.9124571806769421,62.50886363605554,0,4.569990880198577,5.530208558975091,0.0559174798746506,81.88451313569831,2,3833.8587549822,0.380355294491297,2.8575981963968466,328.24084535588565,1
115,10967.985545261407,98.01520324901465,5,3.578943517647667,73.95466887180709,2,3.3219670740450837,8.690040074971222,0.07477416516079946,91.28097420897214,7,3970.9195070451415,0.20530113671368622,2.6910763029331757,418.3959980560702,1
810,17413.295784110705,98.60010755582145,1,1.4699447829704542,92.18948259067761,11,2.5344203307212503,8.468443302434089,0.027528338524262477,87.26672862375032,4,3235.888803699426,0.33412147544583726,5.570769865639022,495.72791738987803,1
500,7560.6254496872025,87.67134782014584,4,2.388446351865523,96.74894997335322,6,4.129075632208297,9.677300491059576,0.06795778928953071,84.04987235603025,0,1857.2767828128049,0.15950979143359936,1.2693651855870267,222.42365826156063,0
893,5456.955294634402,89.8347588603798,4,1.346785907238131,95.87005458452259,4,4.179685939292818,4.008302803811288,0.07061512025362862,91.90335336436083,8,3156.7383500047004,0.14864073755534185,3.5525494766148724,321.52176494541345,1
185,8066.725586964096,97.92472498292267,0,0.5373717850549838,96.8000333899862,0,4.147865264098475,3.8339133021762573,0.08484153284195613,87.26783579759379,4,3010.8195272612415,0.4143423345036472,6.4647544693885175,286.40301950999896,0
349,10106.173341713895,96.13415615490123,1,4.865258120171313,96.30901372517371,0,0.7892296893469986,2.252063802308794,0.05364035108750838,83.33576503441603,2,2902.8403855471847,0.3774983608382144,4.191856079784415,499.5712637252483,1
490,12658.711361893398,80.07312622689298,3,2.442663403953886,81.08899006401583,14,0.12716170680970085,5.283328763412231,0.0649005147595177,94.00172825128526,5,2842.5596618687364,0.40717156025265144,7.369409425769395,423.5654521997796,1
881,14226.937108117998,86.40119128367165,5,4.862073264889213,68.77662554227615,7,4.9159670487405505,5.672505350043337,0.020304881010489884,96.73616619764752,7,1443.302265166079,0.16098490968168835,4.520992031711113,258.83354343207714,1
434,18659.085758216326,88.43548483872252,1,1.1314558389552174,91.92186331347281,10,4.7982709786048705,9.716110667435505,0.07367590901264513,85.4748514217499,1,1731.569939429459,0.465847435748184,9.813317755400007,290.7516222430586,0
728,12647.810143256866,84.59432567366463,4,3.1431505075586874,68.54851899410316,13,2.8218923044438156,8.646282353375785,0.08384117226401352,83.72850091603681,2,1389.3283538053693,0.15324464528894352,9.68820658352483,198.38263777063733,1
618,12519.134669385941,83.99143231791878,1,1.4043831475605781,70.68829107026276,22,4.965318583586804,3.3343337443993883,0.05937377461864164,81.5050372397096,6,1969.9113106719378,0.4480147872790915,8.198566430181321,402.0989278995306,1
236,5753.645147344732,80.7556901319136,4,4.055333571334736,69.33017287290194,12,3.852735223839303,8.387914900865606,0.011567446237419822,90.55804250140413,1,2053.907130922692,0.24095171652237252,9.5895147524636,438.08471455137686,1
982,5523.673289843357,92.86739450139521,1,4.0266634494243885,80.59929614783223,18,2.5869009172672524,3.426394246686047,0.0312857356311943,96.62587399493339,4,1980.3034459721816,0.14217363721365572,2.843004174558967,485.9947294491681,1
787,13267.39942874558,85.25020580966331,3,1.006732170676903,72.8731003267632,11,1.946655335716112,2.6221205588622167,0.047551465101129,85.01579790000642,8,1843.7162727424138,0.2147075842262104,7.758308492167062,326.3315587271188,1
939,11572.679198725167,81.04694356862626,0,4.604290037943751,66.16624198501366,21,2.9643160474675905,8.696662011653892,0.06771623914028342,89.21275543260855,6,3941.688181939156,0.1725792056855532,3.894927699875113,368.2732008949758,1
597,17587.70592470448,84.61958621056127,3,1.3758334124145108,78.12693647575529,18,2.5790105083273964,9.807676654855424,0.03203271078652255,83.21606906895559,2,4274.261598392472,0.29626788747668564,7.527648870486313,278.4235326677838,1
926,7410.193770677677,96.03827905672253,4,3.2583980371521215,94.95628955140668,3,4.96901263350598,2.704948356222433,0.08402910513391143,88.08401647987256,1,2308.4368662902793,0.4798981392159075,4.365041154698793,343.6514041350575,1
826,5374.574931755744,97.02978363293093,5,4.935351290394668,82.82211419799889,3,2.452301580046185,8.511399009747857,0.037178979136540356,80.3089021511095,9,2220.515566737796,0.23114846463300742,3.6047859376976694,239.49961209605232,1
576,11735.581518951887,89.66132490386605,5,4.470784406448637,95.13342423550348,2,4.179605430935786,8.87370118914534,0.004283634794696079,98.21458135706905,8,4376.129399010031,0.3448395942728455,9.62915585699494,395.0756466082557,1
693,8562.178351283863,88.32141340817373,2,4.804537678525261,67.8348874031655,5,4.068119115691207,2.9500446741315374,0.07939944166698351,93.53143790001137,8,3495.695606663164,0.4566883502959854,2.888968975802543,109.08014630175096,1
322,5744.215600082562,99.55707387003564,3,2.0416944704815374,66.67895494690217,4,0.3570313675289505,4.266027774175568,0.06442231695110412,86.65627435269543,8,2173.7532991562302,0.3520295718784928,7.827117351459064,111.38273987679344,1
471,15868.974302714434,84.0112931917614,1,0.9750903899875851,83.02308502793682,10,0.43503383655315586,7.869285112104519,0.08019564947306977,97.62396520112046,9,3854.4491703463286,0.24487965634790576,7.072049468840997,386.4483560746392,0
501,6673.894999358712,84.30718565709216,0,1.3475609298025255,78.53315606185092,8,3.299050574006981,8.461842236660228,0.03488898132668935,83.65859258866088,2,2378.3712409326695,0.4963356508703517,3.7312987762725784,472.2731212500664,0
542,14124.792500116575,85.837343540728,1,2.752227027844762,86.40690566587827,2,1.2955400336765066,4.831792976397321,0.001763019215264583,81.57467463711349,0,3346.222457368692,0.17496544057621347,5.125087157430516,352.8995737745786,0
589,9215.746252503337,83.45514636562174,1,4.06953355222995,91.78507164107126,8,3.2876351734855325,3.2794351974361673,0.007375292365782793,98.85243162291785,8,4970.536119951206,0.30930240595820324,2.2864878633189627,390.6113196014787,1
714,7602.44075532533,87.58731196408374,3,1.1756913988274384,90.05229182608706,11,0.7231294715676501,7.186755808073904,0.011180078070082722,86.18033923471788,6,2206.3775008641333,0.41868219949471897,9.290877439336503,429.57371648726706,1
372,10696.272843789762,98.21668453979507,0,3.468791895173407,97.69044694634245,2,1.9853411360290196,7.615748825947825,0.08051475781557017,98.71946788216907,1,4722.104002833333,0.10025954783088974,9.713078213746876,244.66970578543177,1
625,17021.686643344307,92.30695681257149,2,1.9560992181778034,75.93025636628046,19,0.5123513316279199,6.0288628311602235,0.030143475436015733,92.75225838545613,5,2282.6096571387925,0.38081730085697485,7.592167285762237,143.24546302376336,1
258,10881.40365356859,88.23893097224527,1,2.035409325764691,68.25546968992722,16,1.4104653840781967,3.1595285411201246,0.09978985094224628,99.60085865630943,8,3161.146817499294,0.20659955868237545,8.644783094493668,473.2369149000385,1
251,16261.544738165836,98.68821589142429,0,3.4786297857106683,82.03650559791544,20,0.44149295053835635,8.755893954580896,0.07583883964968853,95.06858424424841,7,2839.9351583961597,0.16789068907675087,1.743556877211868,475.42822600097605,1
719,6882.29445198726,80.96928464951645,2,2.601497387899491,64.42972480764742,11,4.852893275988395,7.162127672532133,0.06011549530902319,82.10967733856596,5,4132.638249375745,0.2096777853473166,4.455717561607523,276.7362222288316,1
287,16591.571294976187,84.20552355803723,1,4.154149818616973,71.55404493326526,17,1.9752921725613755,8.95331399064668,0.09836194119964248,97.04457333950964,5,1244.3707979279793,0.4867265703359137,3.977300033939933,186.8678627978455,1
912,8553.999873599729,91.31777210203518,0,1.2016332934827219,68.31552221052578,3,4.50594383949093,9.46375259592066,0.03163091883165179,82.95757045055936,7,3508.4892162746555,0.45677410369587423,6.084564090571621,456.9417531079956,1
197,15160.896948333091,92.31105246386358,3,4.054767213951673,75.86254867188323,9,4.855858845144241,8.44558284350455,0.016561556912117116,93.84395211548627,8,4042.6677773952915,0.185501782585481,2.6501976520676607,383.3706788341013,1
230,13486.723322614946,80.79115013125227,5,0.7890586162583939,64.44866300008862,17,4.547813300637859,9.669259316130677,0.07372729696513153,90.00814898846728,7,2888.579405528477,0.14681070924737782,6.070431885642979,103.29134021878473,1
904,18937.17075817531,88.06077515814265,5,1.3732424611052225,61.273669781923914,7,2.274798321831044,9.634061965966911,0.027808337878964164,94.15450016288968,0,1421.1704261512214,0.24566104180578707,6.8892882901892945,143.087880583633,1
270,10809.83776962971,92.98307929661746,1,3.452673715264244,86.27176018520127,8,3.8944864879102865,6.9547564431226885,0.09610369280667573,95.29979065336397,1,1979.2200539392525,0.3369345920400294,2.1911778267153648,493.2798571086978,1
